epoch,batch,loss,lr
1,54,2.813944101333618,4.934971098265896e-05
1,55,2.7712173461914062,4.933766859344894e-05
1,56,2.6054911613464355,4.932562620423892e-05
1,57,2.821045398712158,4.93135838150289e-05
1,58,2.894247055053711,4.9301541425818886e-05
1,59,2.675625801086426,4.9289499036608866e-05
1,60,2.548779010772705,4.9277456647398845e-05
1,61,2.905123710632324,4.9265414258188825e-05
1,62,2.7545056343078613,4.925337186897881e-05
1,63,2.481900215148926,4.924132947976879e-05
1,64,2.561366081237793,4.922928709055877e-05
1,65,2.6394693851470947,4.921724470134875e-05
1,66,2.7115235328674316,4.920520231213873e-05
1,67,2.3545727729797363,4.919315992292871e-05
1,68,2.4606199264526367,4.918111753371869e-05
1,69,2.130521774291992,4.9169075144508674e-05
1,70,2.5561084747314453,4.9157032755298654e-05
1,71,2.31333065032959,4.914499036608863e-05
1,72,2.0990610122680664,4.913294797687861e-05
1,73,2.526526689529419,4.91209055876686e-05
1,74,2.198744535446167,4.910886319845858e-05
1,75,2.1120948791503906,4.909682080924856e-05
1,76,2.168732166290283,4.9084778420038544e-05
1,77,2.271045207977295,4.907273603082852e-05
1,78,2.596858501434326,4.9060693641618496e-05
1,79,1.9735054969787598,4.9048651252408476e-05
1,80,2.5003628730773926,4.903660886319846e-05
1,81,2.1205949783325195,4.902456647398844e-05
1,82,2.196523427963257,4.901252408477842e-05
1,83,2.155764579772949,4.90004816955684e-05
1,84,1.8021740913391113,4.8988439306358387e-05
1,85,2.3512167930603027,4.8976396917148366e-05
1,86,2.440204620361328,4.8964354527938346e-05
1,87,1.936502456665039,4.8952312138728325e-05
1,88,2.0589375495910645,4.894026974951831e-05
1,89,2.0872488021850586,4.892822736030829e-05
1,90,2.195977210998535,4.8916184971098263e-05
1,91,1.971816897392273,4.890414258188825e-05
1,92,2.3428120613098145,4.889210019267823e-05
1,93,2.550790548324585,4.888005780346821e-05
1,94,2.2919762134552,4.886801541425819e-05
1,95,2.1700754165649414,4.8855973025048174e-05
1,96,2.382704734802246,4.8843930635838154e-05
1,97,2.0343470573425293,4.883188824662813e-05
1,98,1.8441884517669678,4.881984585741811e-05
1,99,1.8556164503097534,4.88078034682081e-05
1,100,2.1368558406829834,4.879576107899808e-05
1,101,1.7682808637619019,4.878371868978806e-05
1,102,1.9307966232299805,4.877167630057804e-05
1,103,2.4157938957214355,4.875963391136802e-05
1,104,1.8842132091522217,4.8747591522157996e-05
1,105,1.6256545782089233,4.8735549132947976e-05
1,106,1.8258427381515503,4.872350674373796e-05
1,107,1.9176172018051147,4.871146435452794e-05
1,108,1.7806071043014526,4.869942196531792e-05
1,109,2.1674447059631348,4.86873795761079e-05
1,110,1.9461133480072021,4.867533718689789e-05
1,111,1.6113688945770264,4.8663294797687866e-05
1,112,1.6619749069213867,4.8651252408477846e-05
1,113,1.4351705312728882,4.8639210019267825e-05
1,114,1.5220377445220947,4.8627167630057805e-05
1,115,1.994720697402954,4.8615125240847784e-05
1,116,1.9855718612670898,4.8603082851637764e-05
1,117,1.7938244342803955,4.859104046242775e-05
1,118,1.522877812385559,4.857899807321773e-05
1,119,1.8249599933624268,4.856695568400771e-05
1,120,1.925661563873291,4.855491329479769e-05
1,121,1.821437120437622,4.8542870905587675e-05
1,122,2.1863720417022705,4.8530828516377654e-05
1,123,1.6096526384353638,4.8518786127167633e-05
1,124,1.9862431287765503,4.850674373795761e-05
1,125,1.741565465927124,4.849470134874759e-05
1,126,2.046889305114746,4.848265895953757e-05
1,127,1.7942962646484375,4.847061657032755e-05
1,128,1.7803919315338135,4.845857418111754e-05
1,129,1.3528753519058228,4.844653179190752e-05
1,130,1.7062723636627197,4.8434489402697497e-05
1,131,1.6725668907165527,4.8422447013487476e-05
1,132,1.921546220779419,4.841040462427746e-05
1,133,2.1276967525482178,4.839836223506744e-05
1,134,1.6086230278015137,4.838631984585742e-05
1,135,1.8329832553863525,4.83742774566474e-05
1,136,1.504350185394287,4.836223506743739e-05
1,137,2.0586256980895996,4.835019267822736e-05
1,138,1.8220409154891968,4.833815028901734e-05
1,139,1.5383400917053223,4.832610789980732e-05
1,140,1.4590427875518799,4.8314065510597305e-05
1,141,1.653778314590454,4.8302023121387284e-05
1,142,1.7590668201446533,4.8289980732177264e-05
1,143,2.063769817352295,4.827793834296725e-05
1,144,1.5656408071517944,4.826589595375723e-05
1,145,1.3636503219604492,4.825385356454721e-05
1,146,1.7643213272094727,4.824181117533719e-05
1,147,1.5203593969345093,4.8229768786127175e-05
1,148,1.6866132020950317,4.8217726396917154e-05
1,149,1.831141710281372,4.8205684007707134e-05
1,150,1.831472396850586,4.8193641618497106e-05
1,151,1.7579360008239746,4.818159922928709e-05
1,152,1.8084264993667603,4.816955684007707e-05
1,153,2.0294318199157715,4.815751445086705e-05
1,154,1.7237024307250977,4.814547206165704e-05
1,155,1.0552363395690918,4.813342967244702e-05
1,156,1.5746190547943115,4.8121387283237e-05
1,157,1.6580779552459717,4.8109344894026976e-05
1,158,1.603363275527954,4.809730250481696e-05
1,159,1.5905523300170898,4.808526011560694e-05
1,160,1.5206849575042725,4.807321772639692e-05
1,161,1.621772050857544,4.80611753371869e-05
1,162,1.6403558254241943,4.804913294797688e-05
1,163,1.6349565982818604,4.803709055876686e-05
1,164,1.4547607898712158,4.802504816955684e-05
1,165,1.5354893207550049,4.8013005780346826e-05
1,166,2.150256633758545,4.8000963391136805e-05
1,167,1.5294429063796997,4.7988921001926784e-05
1,168,1.5760509967803955,4.7976878612716764e-05
1,169,1.460763692855835,4.796483622350675e-05
1,170,1.67775297164917,4.795279383429673e-05
1,171,1.820885419845581,4.794075144508671e-05
1,172,1.558705449104309,4.792870905587669e-05
1,173,1.5157790184020996,4.791666666666667e-05
1,174,1.368326187133789,4.790462427745665e-05
1,175,1.9003056287765503,4.789258188824663e-05
1,176,1.7934579849243164,4.7880539499036607e-05
1,177,1.5748236179351807,4.786849710982659e-05
1,178,1.6974031925201416,4.785645472061657e-05
1,179,1.888037919998169,4.784441233140655e-05
1,180,1.5787469148635864,4.783236994219654e-05
1,181,1.246071696281433,4.782032755298652e-05
1,182,1.2160570621490479,4.78082851637765e-05
1,183,1.607351541519165,4.7796242774566476e-05
1,184,1.9224421977996826,4.7784200385356456e-05
1,185,1.7911012172698975,4.7772157996146435e-05
1,186,1.5629796981811523,4.7760115606936415e-05
1,187,1.5942699909210205,4.7748073217726394e-05
1,188,1.4734855890274048,4.773603082851638e-05
1,189,1.7816455364227295,4.772398843930636e-05
1,190,1.6866841316223145,4.771194605009634e-05
1,191,1.5877175331115723,4.7699903660886326e-05
1,192,1.293237566947937,4.7687861271676305e-05
1,193,1.3004356622695923,4.7675818882466285e-05
1,194,1.590761423110962,4.7663776493256264e-05
1,195,1.4935052394866943,4.765173410404625e-05
1,196,1.6088335514068604,4.763969171483623e-05
1,197,1.2769863605499268,4.76276493256262e-05
1,198,1.8531863689422607,4.761560693641618e-05
1,199,1.4347634315490723,4.760356454720617e-05
1,200,1.398583173751831,4.759152215799615e-05
1,201,1.519211769104004,4.757947976878613e-05
1,202,1.402707576751709,4.756743737957611e-05
1,203,1.4561558961868286,4.755539499036609e-05
1,204,1.8099861145019531,4.754335260115607e-05
1,205,1.5543822050094604,4.753131021194605e-05
1,206,1.522437572479248,4.751926782273604e-05
1,207,1.4633815288543701,4.750722543352602e-05
1,208,1.524203896522522,4.7495183044316e-05
1,209,1.38922917842865,4.7483140655105977e-05
1,210,1.588266372680664,4.7471098265895956e-05
1,211,1.4919072389602661,4.7459055876685936e-05
1,212,1.521547555923462,4.7447013487475915e-05
1,213,1.4655300378799438,4.7434971098265894e-05
1,214,1.4017977714538574,4.742292870905588e-05
1,215,1.447204351425171,4.741088631984586e-05
1,216,1.598799228668213,4.739884393063584e-05
1,217,1.1268749237060547,4.7386801541425826e-05
1,218,1.7314643859863281,4.7374759152215805e-05
1,219,1.385300636291504,4.7362716763005785e-05
1,220,1.2875921726226807,4.7350674373795764e-05
1,221,1.6943731307983398,4.7338631984585744e-05
1,222,1.4430127143859863,4.732658959537572e-05
1,223,1.597993016242981,4.73145472061657e-05
1,224,1.6180226802825928,4.730250481695568e-05
1,225,1.6715142726898193,4.729046242774567e-05
1,226,1.5282154083251953,4.727842003853565e-05
1,227,1.3881070613861084,4.726637764932563e-05
1,228,1.147270679473877,4.7254335260115614e-05
1,229,1.5998408794403076,4.724229287090559e-05
1,230,1.5374970436096191,4.723025048169557e-05
1,231,1.383491039276123,4.721820809248555e-05
1,232,1.375592827796936,4.720616570327553e-05
1,233,1.627410650253296,4.719412331406551e-05
1,234,1.4483543634414673,4.718208092485549e-05
1,235,1.370408296585083,4.717003853564547e-05
1,236,1.7786495685577393,4.7157996146435456e-05
1,237,1.5007245540618896,4.7145953757225436e-05
1,238,1.9499034881591797,4.7133911368015415e-05
1,239,1.1814281940460205,4.7121868978805395e-05
1,240,1.1808624267578125,4.710982658959538e-05
1,241,1.4643698930740356,4.709778420038536e-05
1,242,1.5436679124832153,4.708574181117534e-05
1,243,1.604587197303772,4.707369942196532e-05
1,244,1.2395212650299072,4.70616570327553e-05
1,245,1.5339488983154297,4.704961464354528e-05
1,246,1.735473871231079,4.703757225433526e-05
1,247,1.831510066986084,4.7025529865125244e-05
1,248,1.74290132522583,4.7013487475915223e-05
1,249,1.5388944149017334,4.70014450867052e-05
1,250,1.0848863124847412,4.698940269749518e-05
1,251,1.4808428287506104,4.697736030828517e-05
1,252,1.3501253128051758,4.696531791907515e-05
1,253,1.6093944311141968,4.695327552986513e-05
1,254,1.7766015529632568,4.6941233140655114e-05
1,255,1.4731261730194092,4.692919075144509e-05
1,256,1.6929723024368286,4.6917148362235066e-05
1,257,1.3129463195800781,4.6905105973025046e-05
1,258,2.0297789573669434,4.689306358381503e-05
1,259,1.369715690612793,4.688102119460501e-05
1,260,1.825904130935669,4.686897880539499e-05
1,261,1.249791145324707,4.685693641618497e-05
1,262,1.4871023893356323,4.6844894026974956e-05
1,263,1.808737874031067,4.6832851637764936e-05
1,264,1.1765542030334473,4.6820809248554915e-05
1,265,1.4005141258239746,4.6808766859344895e-05
1,266,1.4960639476776123,4.679672447013488e-05
1,267,1.3917627334594727,4.678468208092486e-05
1,268,1.4723665714263916,4.677263969171484e-05
1,269,1.3795278072357178,4.676059730250482e-05
1,270,1.2531594038009644,4.67485549132948e-05
1,271,1.6745598316192627,4.673651252408478e-05
1,272,1.4002432823181152,4.672447013487476e-05
1,273,1.33058762550354,4.6712427745664744e-05
1,274,1.4635553359985352,4.6700385356454724e-05
1,275,1.4991819858551025,4.66883429672447e-05
1,276,1.3619731664657593,4.667630057803468e-05
1,277,1.6235783100128174,4.666425818882467e-05
1,278,1.4834307432174683,4.665221579961465e-05
1,279,1.3467648029327393,4.664017341040463e-05
1,280,1.1734092235565186,4.662813102119461e-05
1,281,1.3255832195281982,4.661608863198459e-05
1,282,1.42464280128479,4.6604046242774566e-05
1,283,1.6031134128570557,4.6592003853564546e-05
1,284,1.7000962495803833,4.657996146435453e-05
1,285,1.3243238925933838,4.656791907514451e-05
1,286,1.8073430061340332,4.655587668593449e-05
1,287,1.4729664325714111,4.654383429672447e-05
1,288,1.3762004375457764,4.653179190751446e-05
1,289,1.5283513069152832,4.6519749518304436e-05
1,290,1.658812403678894,4.6507707129094416e-05
1,291,1.378109097480774,4.6495664739884395e-05
1,292,1.4900708198547363,4.6483622350674375e-05
1,293,1.353808879852295,4.6471579961464354e-05
1,294,1.2989501953125,4.6459537572254333e-05
1,295,1.4041318893432617,4.644749518304432e-05
1,296,1.5473768711090088,4.64354527938343e-05
1,297,1.085871696472168,4.642341040462428e-05
1,298,1.3952082395553589,4.641136801541426e-05
1,299,1.5355489253997803,4.6399325626204244e-05
1,300,1.12471342086792,4.6387283236994224e-05
1,301,1.3119633197784424,4.63752408477842e-05
1,302,1.4748280048370361,4.636319845857418e-05
1,303,1.5072789192199707,4.635115606936416e-05
1,304,1.4880907535552979,4.633911368015414e-05
1,305,1.3541316986083984,4.632707129094412e-05
1,306,1.7387362718582153,4.631502890173411e-05
1,307,1.2836837768554688,4.630298651252409e-05
1,308,1.7028703689575195,4.6290944123314066e-05
1,309,1.6306962966918945,4.6278901734104046e-05
1,310,1.3890674114227295,4.626685934489403e-05
1,311,1.398860216140747,4.625481695568401e-05
1,312,1.578810214996338,4.624277456647399e-05
1,313,0.996260404586792,4.623073217726397e-05
1,314,1.526724100112915,4.621868978805396e-05
1,315,1.5045113563537598,4.6206647398843936e-05
1,316,1.3785189390182495,4.619460500963391e-05
1,317,1.1761146783828735,4.6182562620423895e-05
1,318,1.1681113243103027,4.6170520231213875e-05
1,319,1.028132677078247,4.6158477842003854e-05
1,320,1.4777088165283203,4.6146435452793834e-05
1,321,1.3739840984344482,4.613439306358382e-05
1,322,1.4147694110870361,4.61223506743738e-05
1,323,1.0884714126586914,4.611030828516378e-05
1,324,1.396068811416626,4.609826589595376e-05
1,325,1.7983789443969727,4.6086223506743745e-05
1,326,1.3560137748718262,4.6074181117533724e-05
1,327,1.3208744525909424,4.6062138728323704e-05
1,328,1.350392460823059,4.605009633911368e-05
1,329,1.4000492095947266,4.603805394990366e-05
1,330,1.598655104637146,4.602601156069364e-05
1,331,1.568192720413208,4.601396917148362e-05
1,332,1.1814079284667969,4.600192678227361e-05
1,333,1.412663221359253,4.598988439306359e-05
1,334,1.4186208248138428,4.5977842003853567e-05
1,335,1.6491670608520508,4.5965799614643546e-05
1,336,1.5337328910827637,4.595375722543353e-05
1,337,1.44783616065979,4.594171483622351e-05
1,338,1.286030888557434,4.592967244701349e-05
1,339,1.2347803115844727,4.591763005780347e-05
1,340,1.1126008033752441,4.590558766859345e-05
1,341,1.2166273593902588,4.589354527938343e-05
1,342,1.772214412689209,4.588150289017341e-05
1,343,1.4065992832183838,4.5869460500963395e-05
1,344,1.1531243324279785,4.5857418111753375e-05
1,345,1.6610373258590698,4.5845375722543354e-05
1,346,1.4015876054763794,4.5833333333333334e-05
1,347,1.2282346487045288,4.582129094412332e-05
1,348,1.8727943897247314,4.58092485549133e-05
1,349,1.152711272239685,4.579720616570328e-05
1,350,1.2257397174835205,4.578516377649326e-05
1,351,1.3996782302856445,4.577312138728324e-05
1,352,1.3087303638458252,4.576107899807322e-05
1,353,1.3016012907028198,4.57490366088632e-05
1,354,1.2831838130950928,4.5736994219653176e-05
1,355,1.3723417520523071,4.572495183044316e-05
1,356,1.3109760284423828,4.571290944123314e-05
1,357,1.4730035066604614,4.570086705202312e-05
1,358,1.254697322845459,4.568882466281311e-05
1,359,1.107103943824768,4.567678227360309e-05
1,360,1.4069640636444092,4.566473988439307e-05
1,361,1.4669098854064941,4.5652697495183046e-05
1,362,1.2220326662063599,4.564065510597303e-05
1,363,1.3930338621139526,4.5628612716763005e-05
1,364,1.2524473667144775,4.5616570327552985e-05
1,365,1.3201031684875488,4.5604527938342964e-05
1,366,0.9254916906356812,4.559248554913295e-05
1,367,1.0895845890045166,4.558044315992293e-05
1,368,1.181011438369751,4.556840077071291e-05
1,369,1.434403419494629,4.5556358381502896e-05
1,370,1.1104464530944824,4.5544315992292875e-05
1,371,1.261298656463623,4.5532273603082855e-05
1,372,1.693251132965088,4.5520231213872834e-05
1,373,1.2830171585083008,4.550818882466282e-05
1,374,1.4091517925262451,4.54961464354528e-05
1,375,0.9768733978271484,4.548410404624278e-05
1,376,1.6417789459228516,4.547206165703275e-05
1,377,1.8183445930480957,4.546001926782274e-05
1,378,1.501274585723877,4.544797687861272e-05
1,379,1.4985756874084473,4.54359344894027e-05
1,380,1.3460824489593506,4.542389210019268e-05
1,381,1.193342685699463,4.541184971098266e-05
1,382,1.3069219589233398,4.539980732177264e-05
1,383,1.386915683746338,4.538776493256262e-05
1,384,1.1484975814819336,4.537572254335261e-05
1,385,1.4319157600402832,4.536368015414259e-05
1,386,1.5784544944763184,4.535163776493257e-05
1,387,1.1947101354599,4.5339595375722546e-05
1,388,1.3982707262039185,4.5327552986512526e-05
1,389,1.027108907699585,4.5315510597302505e-05
1,390,1.8049631118774414,4.5303468208092485e-05
1,391,1.1632823944091797,4.5291425818882464e-05
1,392,1.6761033535003662,4.527938342967245e-05
1,393,1.1002840995788574,4.526734104046243e-05
1,394,1.2092574834823608,4.525529865125241e-05
1,395,1.2349305152893066,4.5243256262042396e-05
1,396,1.5477900505065918,4.5231213872832375e-05
1,397,1.3344974517822266,4.5219171483622355e-05
1,398,1.1297584772109985,4.5207129094412334e-05
1,399,1.413465976715088,4.5195086705202314e-05
1,400,1.0322991609573364,4.518304431599229e-05
1,401,1.2941614389419556,4.517100192678227e-05
1,402,1.3587429523468018,4.515895953757225e-05
1,403,1.2303868532180786,4.514691714836224e-05
1,404,1.1624727249145508,4.513487475915222e-05
1,405,1.2838249206542969,4.51228323699422e-05
1,406,1.1931555271148682,4.5110789980732184e-05
1,407,0.8228015899658203,4.509874759152216e-05
1,408,1.4393736124038696,4.508670520231214e-05
1,409,1.1323782205581665,4.507466281310212e-05
1,410,1.2284438610076904,4.50626204238921e-05
1,411,1.536637306213379,4.505057803468208e-05
1,412,1.3979136943817139,4.503853564547206e-05
1,413,1.0990654230117798,4.502649325626204e-05
1,414,1.5763795375823975,4.5014450867052026e-05
1,415,1.2128773927688599,4.5002408477842006e-05
1,416,1.2641701698303223,4.4990366088631985e-05
1,417,1.43666410446167,4.4978323699421965e-05
1,418,1.5324186086654663,4.496628131021195e-05
1,419,1.0422283411026,4.495423892100193e-05
1,420,1.2839710712432861,4.494219653179191e-05
1,421,1.2500429153442383,4.4930154142581896e-05
1,422,1.607814073562622,4.491811175337187e-05
1,423,1.5878431797027588,4.490606936416185e-05
1,424,1.2518501281738281,4.489402697495183e-05
1,425,1.2635560035705566,4.4881984585741814e-05
1,426,1.3143677711486816,4.486994219653179e-05
1,427,1.1282358169555664,4.485789980732177e-05
1,428,1.1380653381347656,4.484585741811175e-05
1,429,1.5525976419448853,4.483381502890174e-05
1,430,1.0864677429199219,4.482177263969172e-05
1,431,1.1930201053619385,4.48097302504817e-05
1,432,1.2021937370300293,4.4797687861271684e-05
1,433,1.2590233087539673,4.478564547206166e-05
1,434,1.6227680444717407,4.477360308285164e-05
1,435,1.3520708084106445,4.4761560693641615e-05
1,436,1.4702084064483643,4.47495183044316e-05
1,437,1.2475618124008179,4.473747591522158e-05
1,438,0.9488710165023804,4.472543352601156e-05
1,439,1.2034175395965576,4.471339113680154e-05
1,440,1.2646565437316895,4.4701348747591526e-05
1,441,1.4849798679351807,4.4689306358381506e-05
1,442,1.194718837738037,4.4677263969171485e-05
1,443,1.3406956195831299,4.4665221579961465e-05
1,444,1.2335872650146484,4.465317919075145e-05
1,445,1.4974470138549805,4.464113680154143e-05
1,446,1.3144488334655762,4.462909441233141e-05
1,447,1.5167447328567505,4.461705202312139e-05
1,448,1.1280484199523926,4.460500963391137e-05
1,449,1.4597525596618652,4.459296724470135e-05
1,450,1.3333141803741455,4.458092485549133e-05
1,451,1.0044842958450317,4.4568882466281314e-05
1,452,1.1726481914520264,4.4556840077071294e-05
1,453,1.1090378761291504,4.454479768786127e-05
1,454,1.3601558208465576,4.453275529865125e-05
1,455,1.2403806447982788,4.452071290944124e-05
1,456,1.3457854986190796,4.450867052023122e-05
1,457,1.0614326000213623,4.44966281310212e-05
1,458,1.1361281871795654,4.448458574181118e-05
1,459,1.3965418338775635,4.447254335260116e-05
1,460,1.2826707363128662,4.4460500963391136e-05
1,461,1.409986972808838,4.4448458574181116e-05
1,462,1.0509705543518066,4.44364161849711e-05
1,463,1.2109768390655518,4.442437379576108e-05
1,464,1.2786749601364136,4.441233140655106e-05
1,465,1.392765998840332,4.440028901734104e-05
1,466,1.227001667022705,4.4388246628131026e-05
1,467,1.2593815326690674,4.4376204238921006e-05
1,468,1.2457633018493652,4.4364161849710985e-05
1,469,1.5982415676116943,4.4352119460500965e-05
1,470,1.298346996307373,4.4340077071290944e-05
1,471,1.4802534580230713,4.4328034682080924e-05
1,472,0.9845466613769531,4.43159922928709e-05
1,473,1.4483537673950195,4.430394990366089e-05
1,474,1.5476245880126953,4.429190751445087e-05
1,475,1.3123822212219238,4.427986512524085e-05
1,476,1.1083427667617798,4.426782273603083e-05
1,477,1.1720672845840454,4.4255780346820814e-05
1,478,1.4706836938858032,4.4243737957610794e-05
1,479,1.434059739112854,4.423169556840077e-05
1,480,1.332187533378601,4.421965317919075e-05
1,481,1.2216721773147583,4.420761078998074e-05
1,482,1.5058366060256958,4.419556840077071e-05
1,483,1.1655350923538208,4.418352601156069e-05
1,484,1.4962148666381836,4.417148362235068e-05
1,485,1.4908651113510132,4.415944123314066e-05
1,486,0.9520501494407654,4.4147398843930636e-05
1,487,1.248764157295227,4.4135356454720616e-05
1,488,1.454249382019043,4.41233140655106e-05
1,489,0.8806401491165161,4.411127167630058e-05
1,490,1.0916574001312256,4.409922928709056e-05
1,491,1.165597915649414,4.408718689788054e-05
1,492,0.9752042889595032,4.407514450867053e-05
1,493,1.4613935947418213,4.4063102119460506e-05
1,494,1.1468114852905273,4.4051059730250486e-05
1,495,1.1479655504226685,4.4039017341040465e-05
1,496,1.3310697078704834,4.4026974951830445e-05
1,497,0.8134207129478455,4.4014932562620424e-05
1,498,1.2428998947143555,4.4002890173410404e-05
1,499,1.2402689456939697,4.399084778420039e-05
1,500,1.0386626720428467,4.397880539499037e-05
1,501,1.321885347366333,4.396676300578035e-05
1,502,1.185843825340271,4.395472061657033e-05
1,503,1.0902668237686157,4.3942678227360314e-05
1,504,1.0714961290359497,4.3930635838150294e-05
1,505,1.8216650485992432,4.391859344894027e-05
1,506,1.3725566864013672,4.390655105973025e-05
1,507,1.355751872062683,4.389450867052023e-05
1,508,0.981258749961853,4.388246628131021e-05
1,509,1.548462986946106,4.387042389210019e-05
1,510,1.2475695610046387,4.385838150289018e-05
1,511,1.251863718032837,4.384633911368016e-05
1,512,1.6275715827941895,4.3834296724470136e-05
1,513,1.00961434841156,4.3822254335260116e-05
1,514,1.2127676010131836,4.38102119460501e-05
1,515,1.1649564504623413,4.379816955684008e-05
1,516,1.2028353214263916,4.378612716763006e-05
1,517,1.2805578708648682,4.377408477842004e-05
1,518,1.5971683263778687,4.376204238921002e-05
1,519,1.1030523777008057,4.375e-05
1,520,1.2350865602493286,4.373795761078998e-05
1,521,1.274714469909668,4.3725915221579965e-05
1,522,1.676411509513855,4.3713872832369945e-05
1,523,1.2533915042877197,4.3701830443159924e-05
1,524,1.4195133447647095,4.3689788053949904e-05
1,525,1.5212736129760742,4.367774566473989e-05
1,526,1.0458900928497314,4.366570327552987e-05
1,527,1.5455901622772217,4.365366088631985e-05
1,528,1.2129356861114502,4.364161849710983e-05
1,529,1.3675494194030762,4.362957610789981e-05
1,530,1.1445578336715698,4.361753371868979e-05
1,531,1.4081363677978516,4.360549132947977e-05
1,532,1.3859045505523682,4.359344894026975e-05
1,533,1.3567988872528076,4.358140655105973e-05
1,534,1.2641355991363525,4.356936416184971e-05
1,535,1.1446782350540161,4.355732177263969e-05
1,536,1.4103245735168457,4.354527938342968e-05
1,537,1.2472244501113892,4.353323699421966e-05
1,538,1.7566803693771362,4.352119460500964e-05
1,539,1.633669376373291,4.3509152215799616e-05
1,540,1.3260400295257568,4.34971098265896e-05
1,541,1.3798141479492188,4.348506743737958e-05
1,542,1.1189271211624146,4.3473025048169555e-05
1,543,1.335096836090088,4.3460982658959534e-05
1,544,1.2429132461547852,4.344894026974952e-05
1,545,1.3604146242141724,4.34368978805395e-05
1,546,1.1311047077178955,4.342485549132948e-05
1,547,1.0290884971618652,4.3412813102119465e-05
1,548,1.4685287475585938,4.3400770712909445e-05
1,549,0.988843560218811,4.3388728323699424e-05
1,550,1.3337178230285645,4.3376685934489404e-05
1,551,1.1006666421890259,4.336464354527939e-05
1,552,1.4258995056152344,4.335260115606937e-05
1,553,1.3013932704925537,4.334055876685935e-05
1,554,1.310126781463623,4.332851637764933e-05
1,555,1.184670090675354,4.331647398843931e-05
1,556,1.0493043661117554,4.330443159922929e-05
1,557,1.2109484672546387,4.329238921001927e-05
1,558,1.1426043510437012,4.328034682080925e-05
1,559,1.1579375267028809,4.326830443159923e-05
1,560,1.149400234222412,4.325626204238921e-05
1,561,1.7367668151855469,4.324421965317919e-05
1,562,1.202617883682251,4.323217726396918e-05
1,563,1.1680430173873901,4.322013487475916e-05
1,564,1.1290839910507202,4.320809248554914e-05
1,565,1.153315782546997,4.3196050096339116e-05
1,566,1.233227252960205,4.3184007707129096e-05
1,567,1.2602053880691528,4.3171965317919075e-05
1,568,1.6191744804382324,4.3159922928709055e-05
1,569,1.4564915895462036,4.3147880539499034e-05
1,570,1.1915899515151978,4.313583815028902e-05
1,571,1.250852346420288,4.3123795761079e-05
1,572,1.389297366142273,4.311175337186898e-05
1,573,1.4647260904312134,4.3099710982658966e-05
1,574,1.3842437267303467,4.3087668593448945e-05
1,575,1.4934958219528198,4.3075626204238925e-05
1,576,1.2368133068084717,4.3063583815028904e-05
1,577,1.0618747472763062,4.3051541425818884e-05
1,578,1.0700440406799316,4.303949903660886e-05
1,579,1.3693255186080933,4.302745664739884e-05
1,580,1.0694448947906494,4.301541425818882e-05
