epoch,batch,loss,lr
1,0,6.048291206359863,5e-05
1,1,5.893907070159912,4.998795761078998e-05
1,2,5.681434631347656,4.997591522157997e-05
1,3,5.509774684906006,4.996387283236995e-05
1,4,5.335524082183838,4.995183044315993e-05
1,5,5.042074680328369,4.9939788053949907e-05
1,6,4.899222373962402,4.9927745664739886e-05
1,7,4.686119079589844,4.9915703275529865e-05
1,8,4.61299991607666,4.9903660886319845e-05
1,9,4.4070844650268555,4.9891618497109824e-05
1,10,4.56241512298584,4.987957610789981e-05
1,11,4.428186416625977,4.986753371868979e-05
1,12,4.26341438293457,4.985549132947977e-05
1,13,4.358741760253906,4.9843448940269756e-05
1,14,4.297450065612793,4.9831406551059735e-05
1,15,4.0827531814575195,4.9819364161849715e-05
1,16,4.1480302810668945,4.9807321772639694e-05
1,17,4.081920146942139,4.9795279383429674e-05
1,18,3.98176908493042,4.978323699421965e-05
1,19,3.8566951751708984,4.977119460500963e-05
1,20,3.9232139587402344,4.975915221579961e-05
1,21,3.932311534881592,4.97471098265896e-05
1,22,3.9191737174987793,4.973506743737958e-05
1,23,3.525800943374634,4.972302504816956e-05
1,24,3.6558725833892822,4.971098265895954e-05
1,25,3.658695697784424,4.969894026974952e-05
1,26,3.532952070236206,4.96868978805395e-05
1,27,3.799445629119873,4.967485549132948e-05
1,28,3.5430288314819336,4.966281310211947e-05
1,29,4.144647598266602,4.965077071290945e-05
1,30,3.653507709503174,4.963872832369942e-05
1,31,3.5128815174102783,4.96266859344894e-05
1,32,3.721323013305664,4.9614643545279386e-05
1,33,3.6577131748199463,4.9602601156069366e-05
1,34,3.6371264457702637,4.9590558766859345e-05
1,35,3.552191734313965,4.9578516377649325e-05
1,36,3.5290935039520264,4.956647398843931e-05
1,37,3.099285840988159,4.955443159922929e-05
1,38,3.313839912414551,4.954238921001927e-05
1,39,3.2051405906677246,4.9530346820809256e-05
1,40,3.227786064147949,4.9518304431599236e-05
1,41,3.2617218494415283,4.9506262042389215e-05
1,42,3.097597122192383,4.9494219653179194e-05
1,43,3.4541683197021484,4.9482177263969174e-05
1,44,2.798396587371826,4.9470134874759153e-05
1,45,3.0463054180145264,4.945809248554913e-05
1,46,3.070707321166992,4.944605009633911e-05
1,47,2.9603493213653564,4.94340077071291e-05
1,48,2.5410773754119873,4.942196531791908e-05
1,49,2.7680063247680664,4.940992292870906e-05
1,50,2.5618419647216797,4.939788053949904e-05
1,51,2.8107190132141113,4.938583815028902e-05
1,52,2.7998945713043213,4.9373795761079e-05
1,53,2.934835195541382,4.936175337186898e-05
1,54,2.789334297180176,4.934971098265896e-05
1,55,2.593654155731201,4.933766859344894e-05
1,56,2.5953867435455322,4.932562620423892e-05
1,57,2.343181610107422,4.93135838150289e-05
1,58,2.634462356567383,4.9301541425818886e-05
1,59,2.8012728691101074,4.9289499036608866e-05
1,60,2.531914472579956,4.9277456647398845e-05
1,61,2.9228715896606445,4.9265414258188825e-05
1,62,2.774477958679199,4.925337186897881e-05
1,63,2.8346309661865234,4.924132947976879e-05
1,64,2.338460922241211,4.922928709055877e-05
1,65,2.4028213024139404,4.921724470134875e-05
1,66,2.343637466430664,4.920520231213873e-05
1,67,2.613006830215454,4.919315992292871e-05
1,68,2.500603437423706,4.918111753371869e-05
1,69,2.3240699768066406,4.9169075144508674e-05
1,70,2.441709041595459,4.9157032755298654e-05
1,71,2.267280101776123,4.914499036608863e-05
1,72,2.2697410583496094,4.913294797687861e-05
1,73,2.069000244140625,4.91209055876686e-05
1,74,2.430589437484741,4.910886319845858e-05
1,75,2.1452250480651855,4.909682080924856e-05
1,76,1.8643310070037842,4.9084778420038544e-05
1,77,1.879044532775879,4.907273603082852e-05
1,78,2.036313056945801,4.9060693641618496e-05
1,79,2.543944835662842,4.9048651252408476e-05
1,80,2.195042133331299,4.903660886319846e-05
1,81,2.173304796218872,4.902456647398844e-05
1,82,1.9433170557022095,4.901252408477842e-05
1,83,2.3132214546203613,4.90004816955684e-05
1,84,1.9285508394241333,4.8988439306358387e-05
1,85,2.101686954498291,4.8976396917148366e-05
1,86,2.3597943782806396,4.8964354527938346e-05
1,87,2.2810263633728027,4.8952312138728325e-05
1,88,2.4651684761047363,4.894026974951831e-05
1,89,1.9202775955200195,4.892822736030829e-05
1,90,2.1027891635894775,4.8916184971098263e-05
1,91,1.5378870964050293,4.890414258188825e-05
1,92,2.2386481761932373,4.889210019267823e-05
1,93,1.8465919494628906,4.888005780346821e-05
1,94,1.8951480388641357,4.886801541425819e-05
1,95,2.1269402503967285,4.8855973025048174e-05
1,96,1.7967777252197266,4.8843930635838154e-05
1,97,2.0911753177642822,4.883188824662813e-05
1,98,1.9863312244415283,4.881984585741811e-05
1,99,2.230037212371826,4.88078034682081e-05
1,100,1.7449758052825928,4.879576107899808e-05
1,101,2.076157331466675,4.878371868978806e-05
1,102,1.631915807723999,4.877167630057804e-05
1,103,1.9490954875946045,4.875963391136802e-05
1,104,1.661630630493164,4.8747591522157996e-05
1,105,2.171578884124756,4.8735549132947976e-05
1,106,1.7401306629180908,4.872350674373796e-05
1,107,1.7546956539154053,4.871146435452794e-05
1,108,1.8179352283477783,4.869942196531792e-05
1,109,2.0359997749328613,4.86873795761079e-05
1,110,2.426456928253174,4.867533718689789e-05
1,111,1.8405616283416748,4.8663294797687866e-05
1,112,2.5327658653259277,4.8651252408477846e-05
1,113,1.4269442558288574,4.8639210019267825e-05
1,114,1.919776439666748,4.8627167630057805e-05
1,115,1.8847908973693848,4.8615125240847784e-05
1,116,1.705010175704956,4.8603082851637764e-05
1,117,1.6229041814804077,4.859104046242775e-05
1,118,1.956679105758667,4.857899807321773e-05
1,119,2.054762840270996,4.856695568400771e-05
1,120,1.452574372291565,4.855491329479769e-05
1,121,1.7903335094451904,4.8542870905587675e-05
1,122,2.050750970840454,4.8530828516377654e-05
1,123,1.793705701828003,4.8518786127167633e-05
1,124,1.7107621431350708,4.850674373795761e-05
1,125,1.6976838111877441,4.849470134874759e-05
1,126,1.9458913803100586,4.848265895953757e-05
1,127,1.7929002046585083,4.847061657032755e-05
