epoch,batch,loss,lr
1,0,5.950538635253906,5e-05
1,1,5.8186798095703125,4.998795761078998e-05
1,2,5.650041580200195,4.997591522157997e-05
1,3,5.5239129066467285,4.996387283236995e-05
1,4,5.3019256591796875,4.995183044315993e-05
1,5,5.1651930809021,4.9939788053949907e-05
1,6,5.042616844177246,4.9927745664739886e-05
1,7,4.890598773956299,4.9915703275529865e-05
1,8,4.787721633911133,4.9903660886319845e-05
1,9,4.6183271408081055,4.9891618497109824e-05
1,10,4.629974365234375,4.987957610789981e-05
1,11,4.386569023132324,4.986753371868979e-05
1,12,4.488663673400879,4.985549132947977e-05
1,13,4.3394036293029785,4.9843448940269756e-05
1,14,4.479930877685547,4.9831406551059735e-05
1,15,4.331991195678711,4.9819364161849715e-05
1,16,4.196244239807129,4.9807321772639694e-05
1,17,4.330784797668457,4.9795279383429674e-05
1,18,4.1508588790893555,4.978323699421965e-05
1,19,4.108396053314209,4.977119460500963e-05
1,20,3.964501142501831,4.975915221579961e-05
1,21,3.90588641166687,4.97471098265896e-05
1,22,3.9816479682922363,4.973506743737958e-05
1,23,3.6338469982147217,4.972302504816956e-05
1,24,3.8851168155670166,4.971098265895954e-05
1,25,3.8042192459106445,4.969894026974952e-05
1,26,3.870168924331665,4.96868978805395e-05
1,27,3.9896504878997803,4.967485549132948e-05
1,28,3.6264617443084717,4.966281310211947e-05
1,29,3.7068777084350586,4.965077071290945e-05
1,30,3.6431291103363037,4.963872832369942e-05
1,31,3.783045768737793,4.96266859344894e-05
1,32,3.415149211883545,4.9614643545279386e-05
1,33,3.7043447494506836,4.9602601156069366e-05
1,34,3.62117338180542,4.9590558766859345e-05
1,35,3.5551929473876953,4.9578516377649325e-05
1,36,3.640063762664795,4.956647398843931e-05
1,37,3.467996597290039,4.955443159922929e-05
1,38,3.2619924545288086,4.954238921001927e-05
1,39,3.4123716354370117,4.9530346820809256e-05
1,40,3.0599288940429688,4.9518304431599236e-05
1,41,3.050508737564087,4.9506262042389215e-05
1,42,3.5696756839752197,4.9494219653179194e-05
1,43,3.2924885749816895,4.9482177263969174e-05
1,44,3.430394172668457,4.9470134874759153e-05
1,45,3.3264670372009277,4.945809248554913e-05
1,46,3.1716718673706055,4.944605009633911e-05
1,47,3.01480770111084,4.94340077071291e-05
1,48,2.660417318344116,4.942196531791908e-05
1,49,3.116727828979492,4.940992292870906e-05
1,50,2.862685441970825,4.939788053949904e-05
1,51,2.758927583694458,4.938583815028902e-05
1,52,2.9136219024658203,4.9373795761079e-05
1,53,2.6574039459228516,4.936175337186898e-05
1,54,2.600555419921875,4.934971098265896e-05
1,55,2.4020841121673584,4.933766859344894e-05
1,56,2.484903573989868,4.932562620423892e-05
1,57,2.61159086227417,4.93135838150289e-05
1,58,2.6970157623291016,4.9301541425818886e-05
1,59,2.3056015968322754,4.9289499036608866e-05
1,60,2.56242036819458,4.9277456647398845e-05
1,61,2.695876121520996,4.9265414258188825e-05
1,62,2.3618059158325195,4.925337186897881e-05
1,63,2.5475544929504395,4.924132947976879e-05
1,64,2.5691287517547607,4.922928709055877e-05
1,65,2.6711630821228027,4.921724470134875e-05
1,66,2.1364903450012207,4.920520231213873e-05
1,67,2.5614471435546875,4.919315992292871e-05
1,68,2.393796920776367,4.918111753371869e-05
1,69,2.4018993377685547,4.9169075144508674e-05
1,70,2.310873031616211,4.9157032755298654e-05
1,71,1.981166124343872,4.914499036608863e-05
1,72,2.591817617416382,4.913294797687861e-05
1,73,2.548902988433838,4.91209055876686e-05
1,74,2.2207531929016113,4.910886319845858e-05
1,75,2.0666959285736084,4.909682080924856e-05
1,76,1.9886977672576904,4.9084778420038544e-05
1,77,2.494842767715454,4.907273603082852e-05
1,78,2.1388325691223145,4.9060693641618496e-05
1,79,1.8984057903289795,4.9048651252408476e-05
1,80,2.404167652130127,4.903660886319846e-05
1,81,2.3444666862487793,4.902456647398844e-05
1,82,2.0468862056732178,4.901252408477842e-05
1,83,1.977576494216919,4.90004816955684e-05
1,84,2.1443886756896973,4.8988439306358387e-05
1,85,1.9851462841033936,4.8976396917148366e-05
1,86,1.9199285507202148,4.8964354527938346e-05
1,87,2.2668871879577637,4.8952312138728325e-05
1,88,1.9383821487426758,4.894026974951831e-05
1,89,1.9542872905731201,4.892822736030829e-05
1,90,2.3432247638702393,4.8916184971098263e-05
1,91,2.1206417083740234,4.890414258188825e-05
1,92,2.1810803413391113,4.889210019267823e-05
1,93,2.0769214630126953,4.888005780346821e-05
1,94,2.1767325401306152,4.886801541425819e-05
1,95,2.0380072593688965,4.8855973025048174e-05
1,96,1.9622790813446045,4.8843930635838154e-05
1,97,1.9389410018920898,4.883188824662813e-05
1,98,2.0270638465881348,4.881984585741811e-05
1,99,1.9392943382263184,4.88078034682081e-05
1,100,1.947239875793457,4.879576107899808e-05
1,101,1.9353396892547607,4.878371868978806e-05
1,102,1.833521842956543,4.877167630057804e-05
1,103,1.9592397212982178,4.875963391136802e-05
1,104,2.083578109741211,4.8747591522157996e-05
1,105,1.8519008159637451,4.8735549132947976e-05
1,106,1.797777771949768,4.872350674373796e-05
1,107,2.5463039875030518,4.871146435452794e-05
1,108,1.919997215270996,4.869942196531792e-05
1,109,1.9089667797088623,4.86873795761079e-05
1,110,1.975365400314331,4.867533718689789e-05
1,111,2.153934955596924,4.8663294797687866e-05
1,112,2.007277250289917,4.8651252408477846e-05
1,113,1.890870213508606,4.8639210019267825e-05
1,114,1.5625863075256348,4.8627167630057805e-05
1,115,1.6962895393371582,4.8615125240847784e-05
1,116,2.0876564979553223,4.8603082851637764e-05
