epoch,batch,loss,lr
1,0,6.069618225097656,5e-05
1,1,5.933050632476807,4.998795761078998e-05
1,2,5.837573528289795,4.997591522157997e-05
1,3,5.717934608459473,4.996387283236995e-05
1,4,5.509563446044922,4.995183044315993e-05
1,5,5.398427486419678,4.9939788053949907e-05
1,6,5.179718971252441,4.9927745664739886e-05
1,7,5.051065444946289,4.9915703275529865e-05
1,8,4.749908447265625,4.9903660886319845e-05
1,9,4.663796424865723,4.9891618497109824e-05
1,10,4.546871185302734,4.987957610789981e-05
1,11,4.520786285400391,4.986753371868979e-05
1,12,4.374443531036377,4.985549132947977e-05
1,13,4.492561340332031,4.9843448940269756e-05
1,14,4.325868606567383,4.9831406551059735e-05
1,15,4.266087532043457,4.9819364161849715e-05
1,16,4.221219062805176,4.9807321772639694e-05
1,17,4.059215068817139,4.9795279383429674e-05
1,18,4.067863464355469,4.978323699421965e-05
1,19,4.31002140045166,4.977119460500963e-05
1,20,4.065732955932617,4.975915221579961e-05
1,21,4.162447452545166,4.97471098265896e-05
1,22,3.9716546535491943,4.973506743737958e-05
1,23,3.999633550643921,4.972302504816956e-05
1,24,3.927382230758667,4.971098265895954e-05
1,25,3.8950552940368652,4.969894026974952e-05
1,26,3.8133325576782227,4.96868978805395e-05
1,27,3.7149977684020996,4.967485549132948e-05
1,28,3.9712696075439453,4.966281310211947e-05
1,29,3.82607102394104,4.965077071290945e-05
1,30,3.8413503170013428,4.963872832369942e-05
1,31,3.5592761039733887,4.96266859344894e-05
1,32,3.858945608139038,4.9614643545279386e-05
1,33,3.764800548553467,4.9602601156069366e-05
1,34,3.5642712116241455,4.9590558766859345e-05
1,35,3.8992762565612793,4.9578516377649325e-05
1,36,3.781684398651123,4.956647398843931e-05
1,37,3.553248167037964,4.955443159922929e-05
1,38,3.6130928993225098,4.954238921001927e-05
1,39,3.6361637115478516,4.9530346820809256e-05
1,40,3.758890151977539,4.9518304431599236e-05
1,41,3.3617305755615234,4.9506262042389215e-05
1,42,3.3568789958953857,4.9494219653179194e-05
1,43,3.6561408042907715,4.9482177263969174e-05
1,44,3.148902416229248,4.9470134874759153e-05
1,45,3.1365818977355957,4.945809248554913e-05
1,46,3.186156749725342,4.944605009633911e-05
1,47,2.7215728759765625,4.94340077071291e-05
1,48,3.434406280517578,4.942196531791908e-05
1,49,3.1267714500427246,4.940992292870906e-05
1,50,3.0275182723999023,4.939788053949904e-05
1,51,2.811811685562134,4.938583815028902e-05
1,52,2.6323821544647217,4.9373795761079e-05
1,53,3.00960636138916,4.936175337186898e-05
1,54,2.738186836242676,4.934971098265896e-05
1,55,2.8337085247039795,4.933766859344894e-05
1,56,2.5493268966674805,4.932562620423892e-05
1,57,2.8441805839538574,4.93135838150289e-05
1,58,2.48637318611145,4.9301541425818886e-05
1,59,2.4798030853271484,4.9289499036608866e-05
1,60,2.404203414916992,4.9277456647398845e-05
1,61,2.833904266357422,4.9265414258188825e-05
1,62,2.4895365238189697,4.925337186897881e-05
1,63,2.723294734954834,4.924132947976879e-05
1,64,2.571592330932617,4.922928709055877e-05
1,65,2.805018901824951,4.921724470134875e-05
1,66,2.5962610244750977,4.920520231213873e-05
1,67,2.6106674671173096,4.919315992292871e-05
1,68,2.4397997856140137,4.918111753371869e-05
1,69,2.2012643814086914,4.9169075144508674e-05
1,70,2.817265510559082,4.9157032755298654e-05
1,71,2.3832929134368896,4.914499036608863e-05
1,72,2.2472949028015137,4.913294797687861e-05
1,73,2.107907295227051,4.91209055876686e-05
1,74,2.526059150695801,4.910886319845858e-05
1,75,2.1778969764709473,4.909682080924856e-05
1,76,1.9462599754333496,4.9084778420038544e-05
1,77,2.372166633605957,4.907273603082852e-05
1,78,2.3436851501464844,4.9060693641618496e-05
1,79,2.130430221557617,4.9048651252408476e-05
1,80,2.396561622619629,4.903660886319846e-05
